100;101
40.717238;25.629645;41.970427;16.149642;30.564113;17.509627;77.437150;89.013611;38.881237;19.230892;66.285822;61.002125;94.571994;60.434626;7.454513;64.882683;82.663865;87.732289;14.693440;24.984533;76.710772;99.916160;62.157101;85.071855;69.317545;63.150303;96.983510;53.190078;61.855098;50.072473;94.438701;62.754204;37.214504;39.372220;3.348400;6.680154;14.736349;61.844923;49.131383;58.168936;11.787774;78.151521;0.621176;96.970971;66.400679;39.753204;83.159333;42.199050;92.495303;90.577314;72.702147;42.942917;77.058880;24.058617;10.834281;54.658725;48.486819;11.289968;48.091299;79.106017;81.712467;62.556241;3.336073;23.273360;5.080172;35.815803;72.696140;44.984899;95.720575;46.226839;31.365360;54.449052;38.703922;60.864198;25.927793;57.189139;49.939917;31.067859;89.933950;0.467796;23.191954;37.378432;94.825885;57.578567;52.087353;90.398174;22.026708;93.346529;10.003646;26.253340;72.948418;39.402704;21.667480;75.163840;35.576745;60.275455;60.417557;92.147662;83.850148;80.279268;2354.756846
37.572569;65.432719;4.799771;82.149427;70.900376;37.894561;5.611246;43.388016;2.798822;48.812961;26.199026;81.726726;12.785878;74.168602;43.371676;81.792580;28.592573;65.552083;22.472337;85.828352;62.957915;75.450326;50.184400;40.115988;40.857300;29.405830;82.191753;71.775106;82.464162;46.194830;29.242234;46.194546;78.968401;77.699969;42.446788;11.495078;59.309275;35.321668;46.186556;18.041099;29.715327;58.257177;41.298702;92.245321;53.693988;68.244303;24.961615;62.665211;95.401637;17.581276;18.346642;19.692590;61.478828;99.221381;25.221227;33.328585;35.549749;7.446065;5.335111;8.878817;30.153152;57.315142;7.453989;41.363524;71.793964;96.074884;15.814264;90.734466;36.234928;62.905328;21.504977;96.839106;63.407635;37.140459;87.746946;31.883404;22.298204;30.075598;3.210497;42.137145;86.447538;90.998650;85.687005;61.033346;31.194016;70.941892;48.889736;32.249388;3.928805;8.344051;89.128923;85.626837;7.521763;52.647171;11.325457;71.503179;88.711698;21.325210;93.568404;4.965796;2295.417186
61.063015;5.363738;0.794208;56.659164;57.632841;63.782777;32.315555;24.304701;63.717186;21.390172;89.900809;64.545499;17.077528;92.205914;19.960506;91.779985;5.419285;89.258535;14.798144;2.571263;84.054890;82.837659;71.257403;71.359575;35.795769;34.491218;69.932163;2.681813;25.565970;95.236060;9.139955;50.630932;20.841370;53.932113;16.528443;43.447291;46.233428;68.194281;45.743754;73.192024;51.228131;84.030918;72.729048;47.921343;79.694752;61.370218;9.573695;11.885876;34.544371;15.823948;20.426694;39.612450;13.698148;31.176749;72.807173;5.942036;59.207224;1.888007;55.933923;42.473569;98.367393;68.319237;64.121121;1.394381;2.922098;97.213352;88.086563;74.330551;20.657958;49.081856;83.814950;66.740317;97.090348;83.964629;42.122964;12.517032;92.791590;80.480404;50.250060;91.057933;45.306140;95.827678;83.144794;58.222897;99.244110;31.323634;52.765397;0.740522;38.924998;16.366451;77.018205;92.506922;36.815442;29.612412;42.825034;22.850467;40.093570;86.815967;89.557516;54.641918;2371.190794
25.367687;23.743203;13.602837;57.708757;47.507045;34.281893;17.179536;68.310540;8.936232;55.431905;39.137106;52.645643;39.009435;54.637031;56.059310;3.637030;21.490322;25.015540;98.199184;82.759564;92.029118;36.896180;82.421593;98.300913;63.952686;71.620830;88.235033;30.515362;73.282071;49.055898;93.239210;36.443854;12.004888;27.454225;34.556058;2.276928;21.660389;41.747371;95.523599;47.519126;35.683523;14.252566;86.802314;30.201428;70.641867;68.870263;69.474645;13.768758;54.170024;82.735729;5.488787;62.500354;77.711056;42.382592;63.428420;17.480995;96.923805;27.160203;22.971037;73.431062;11.080002;88.758180;78.866294;96.927637;75.271553;66.437003;63.525543;14.250978;11.322011;41.928295;25.077506;28.745754;77.366158;96.310176;22.693310;28.372538;48.680345;53.517799;86.808621;45.789398;87.850528;2.758169;34.886389;36.964632;88.776164;1.239600;81.846416;85.671040;38.275399;96.028197;71.743932;7.958591;92.806689;45.465257;62.550619;82.271413;44.421356;95.029633;24.017756;48.285634;2512.485638
88.674392;80.139375;97.623444;5.171526;39.728378;94.711904;26.551897;62.714327;57.372061;46.744184;86.529973;58.836911;55.618585;23.310524;85.776302;77.257406;68.378088;24.604154;59.646851;61.795807;13.157411;23.764776;61.890866;16.145275;54.891549;95.849861;66.754725;33.399464;8.128627;43.694972;83.082924;67.199296;36.252945;20.592215;61.751620;2.006014;32.924247;60.778821;54.388988;35.776029;19.249140;94.355955;71.675131;9.707607;39.048802;84.016424;44.906077;47.682837;10.084609;47.554961;16.750019;39.889037;63.516024;15.731142;88.342211;41.472949;22.860502;43.454913;79.222956;87.731665;8.468680;76.378528;76.606010;49.215921;10.663039;21.611943;83.972164;21.267816;61.243484;0.378563;65.849496;49.909605;81.851937;75.207442;21.011555;67.810337;37.920739;79.205035;3.783471;44.089532;34.735441;22.486415;97.142718;7.737341;82.330357;87.581746;88.751920;24.161502;7.416022;89.194974;16.514771;6.739730;59.374390;90.396607;67.694126;45.066727;52.436699;44.060572;38.361151;49.170208;2286.122915
84.469753;47.969869;5.547586;61.387239;7.831961;73.836058;39.785299;29.685508;63.282699;19.749134;62.788500;32.201793;89.944690;19.157827;66.604245;7.046139;54.213847;44.759886;96.071137;59.183106;11.978282;77.595978;72.752727;5.096351;3.437206;10.100248;66.976419;42.783626;61.206025;48.069606;77.406326;42.069341;50.471890;67.142091;8.189410;52.202876;36.275067;21.513136;32.043032;22.582161;69.015807;37.445127;89.455873;0.518007;62.336426;44.636952;58.068767;10.388948;43.765139;53.011170;33.375201;67.023082;35.881673;78.928392;27.237102;35.615810;35.804180;32.164256;47.256722;11.817356;30.491838;61.021764;86.246382;31.826969;27.353804;81.856354;48.817948;90.114832;22.556448;24.799406;2.211232;36.579202;95.491035;97.772439;73.192722;68.189462;17.002052;23.256402;82.485173;7.771420;87.799504;58.309862;19.665457;79.690552;77.212395;95.189989;60.073964;10.934948;14.908563;59.231832;19.853695;5.890364;83.448422;44.721633;86.790856;7.839893;77.478816;32.686374;95.378515;42.941974;2298.866227
27.809230;75.227944;67.049241;66.336891;26.157595;83.556325;70.933184;70.085619;74.348604;5.870808;51.125660;72.770483;28.207649;51.194682;75.157139;1.110578;78.865525;29.543213;55.365398;45.003918;17.298671;4.230294;24.971032;50.394517;65.540142;53.200113;61.776916;32.707311;31.611207;75.104113;61.529656;13.069413;51.200626;17.859265;62.381172;55.735081;73.219580;12.203775;0.111254;78.228869;21.563617;39.571920;73.141305;92.345206;74.294206;99.916491;38.179358;14.631074;90.169370;74.786046;8.290195;24.781591;78.732507;35.553771;23.596701;76.556689;63.407062;59.952369;64.244859;40.620221;43.746079;47.463680;14.083958;40.937109;99.307596;62.218146;96.477517;17.641785;56.472707;98.865414;21.549377;35.004365;40.550078;97.136082;69.078530;27.184263;92.029686;73.780834;64.525165;43.736636;14.854252;47.347484;24.213499;46.365453;38.624303;7.042675;69.813547;54.561430;24.766900;29.434129;33.706886;7.498664;3.725024;9.706274;79.406831;58.494760;76.077000;57.913904;29.947948;94.744047;2388.656361
8.655390;22.209672;89.770876;84.290503;17.351109;92.618710;88.640408;62.294327;81.393810;22.281949;22.594290;37.327438;59.212544;24.378521;83.634355;41.359951;70.837826;66.010454;33.575754;1.570350;82.009634;96.014335;75.122070;24.255436;56.563459;63.932439;5.222739;88.996041;47.749552;54.687772;95.702648;69.984988;85.941849;43.582181;37.573082;76.462385;47.306050;59.579227;67.975268;16.649192;24.301734;3.547924;25.036728;7.997134;42.369644;9.695121;73.880207;75.018057;47.627553;51.985552;51.479505;86.886454;29.979663;2.111661;35.493720;54.832360;14.729741;64.302706;16.013512;6.333702;27.310179;73.242575;55.376003;62.009442;47.627224;12.544772;61.841232;67.241754;99.098770;79.657249;92.436993;60.244265;25.308742;40.796094;40.243051;51.895402;13.101712;74.532525;1.687256;69.292829;59.744178;41.690011;32.140314;58.943374;32.822414;86.918139;32.435417;39.612025;70.936586;57.650620;95.621141;70.507238;50.190820;97.781515;24.432659;98.030893;93.506750;25.943890;48.607436;15.311893;2395.154503
82.083758;42.900563;30.063414;39.458327;65.306372;50.595514;64.201214;84.668428;76.155738;20.943602;0.276079;67.683510;51.627203;29.402961;90.902441;70.506828;57.398290;4.163746;56.185082;50.943742;2.758663;68.328263;17.516513;16.413088;14.275958;83.682823;26.114762;82.920975;44.364566;80.052816;13.297699;17.138923;4.668801;65.004451;88.871907;33.383679;82.284726;63.947794;88.008620;77.215745;72.580852;21.516079;85.348453;97.702557;10.227122;44.126126;44.850621;86.967077;84.116078;84.661446;53.599533;51.475625;22.890737;46.805775;71.944932;83.434755;87.122973;9.382454;70.284271;57.564547;58.944912;42.790227;45.208365;61.449542;4.410631;50.990498;46.771773;99.257260;76.361556;8.333367;35.794293;74.315541;79.510577;66.569747;92.490277;10.771762;61.657627;4.571304;27.360065;67.970016;26.245563;76.135679;10.107315;48.931274;85.078978;32.074721;59.233968;51.575415;16.569676;50.396552;84.432281;47.994267;68.140578;87.024029;62.782236;2.719647;98.109976;63.320966;94.785726;37.832597;2491.960636
95.723506;58.493592;31.479000;23.815931;38.599158;18.944177;77.217389;69.418759;0.851248;8.757344;79.842537;2.774613;56.896064;20.872362;7.683183;17.896127;15.973016;76.567011;5.035237;68.989399;91.004349;26.135296;58.281561;93.719473;94.165849;0.683646;72.147980;47.200432;56.225723;3.879523;3.212593;0.865669;70.151972;90.886080;2.453421;14.218516;18.659625;91.468677;67.021706;98.739062;97.095904;28.099332;80.767254;74.972205;91.698712;87.677109;74.873672;15.582831;93.431208;3.621259;77.555273;81.962956;17.717685;77.738839;41.775279;8.979196;34.332978;68.918995;5.519311;81.787616;27.786987;7.370800;28.958947;82.730285;3.462555;92.781593;14.011405;40.530480;94.154022;85.841923;80.406851;36.765934;75.891239;54.097855;95.363759;39.610504;97.468931;78.638506;26.568816;68.811176;31.319422;12.939583;72.491967;1.191854;73.029688;31.099821;23.077332;20.477535;49.892399;20.792601;21.628801;59.957805;25.347824;48.765429;2.879435;81.766764;36.937704;49.083894;17.140831;43.022254;2377.566160
52.771295;4.079015;63.267155;43.269197;98.522679;41.907286;86.901536;93.464514;79.263017;17.204751;52.477257;48.541977;4.466413;23.101851;20.087844;47.110600;11.935300;80.529165;21.241907;10.354847;93.951115;81.309842;12.690854;54.765212;27.442819;95.816422;92.991161;64.170715;16.730936;85.767909;60.529247;42.161859;80.305246;77.474682;57.304371;79.688571;97.330652;24.666965;28.098237;46.778855;7.067624;60.065635;29.573330;67.635749;49.363044;38.138639;70.519827;86.016062;57.748210;11.671927;47.377892;71.453191;25.963005;74.731500;87.877225;0.539125;42.390778;37.678010;97.486873;97.798050;80.904541;87.141978;95.701566;33.711801;37.449743;25.639355;77.705091;76.449606;9.145185;58.883436;52.387059;16.670055;70.379164;88.591891;95.148675;32.540828;23.555826;98.308833;1.557810;42.586537;19.125225;93.797770;99.505676;46.048872;47.102023;12.798311;96.347296;21.963642;79.642725;0.021499;15.251207;11.954918;80.606676;32.445068;48.093828;57.564936;71.833088;35.966627;85.586827;50.037790;2516.383545
3.666470;83.395207;84.895441;88.975336;22.589567;73.494569;84.296995;76.596692;91.981897;45.972891;84.254709;34.836626;6.805269;18.866698;50.748732;24.336005;7.357493;62.357306;26.964913;1.822743;36.013494;33.578164;49.177715;77.010545;94.141788;24.530207;71.024772;48.356474;61.623962;53.929058;40.594366;90.703391;10.756595;46.701903;19.495304;15.165856;83.353591;89.720347;18.722360;33.278750;86.469146;53.632808;57.037071;46.086132;81.170936;90.263541;26.918853;44.399578;11.193793;50.677322;46.502661;48.127797;31.147703;84.395492;36.188521;78.249732;79.735954;60.019325;80.929169;81.617700;63.500901;2.073628;86.609488;31.479461;79.679453;93.274904;67.454644;95.315809;88.730752;11.910002;97.582431;59.167863;81.277118;78.905055;32.493144;25.092876;64.206755;65.747075;49.972958;71.174842;47.450897;63.953345;13.355819;57.936781;89.958875;26.252824;49.558940;48.825935;88.729158;8.936917;86.834500;83.419616;35.120929;95.218523;49.296285;11.626336;73.209456;89.606199;54.749759;35.887366;2615.264094
6.416772;57.338805;46.973647;21.027776;45.641651;51.445497;80.512200;75.486130;78.054057;40.908952;33.629562;91.241882;78.257597;62.746182;3.061420;69.827714;54.182096;20.776391;81.917202;52.424596;55.324472;65.699810;71.533113;31.624453;10.077546;94.576649;64.646611;39.175277;96.018840;31.450285;96.613585;19.493357;86.161226;61.870779;78.942930;67.192828;13.552480;14.900901;15.515012;60.413741;29.254181;34.901248;29.411542;77.290807;1.202658;69.423473;55.400994;32.272821;75.667760;36.874686;92.250360;75.089276;29.361905;80.662877;38.775115;46.790858;41.687528;5.643671;30.814520;92.163707;37.049414;31.241947;29.702818;64.660484;16.707529;65.728386;18.955991;14.141480;13.761402;68.737900;85.442338;58.736877;24.151642;45.613229;24.350806;72.618634;2.990136;55.159924;65.776913;27.890419;62.002385;2.035062;20.063055;65.662612;59.257692;77.219129;91.086925;74.303620;64.938428;92.389307;16.902386;79.791487;18.829067;47.155204;24.772458;19.522155;63.418493;55.790807;93.408277;72.132407;2264.927322
28.698641;33.874252;29.321796;89.558848;4.376568;27.213064;23.987416;16.158096;91.174255;99.800032;63.862649;20.559826;81.144704;79.836980;94.053766;50.225278;92.922651;31.973823;18.183725;72.426691;7.582850;78.190799;89.834084;92.181668;44.908007;60.806382;90.530862;13.568609;22.228502;32.304112;97.731777;73.711067;41.008823;80.954478;54.944396;41.175557;73.393719;70.632109;80.276331;68.606769;40.689641;49.416937;37.048734;99.280724;79.036242;7.190579;76.827434;22.856316;79.902685;16.871944;87.442728;61.024777;99.847400;34.941085;59.097739;91.877718;81.054597;77.020475;81.675084;97.054773;71.735896;92.701619;25.821523;30.604105;36.974450;96.631264;85.062615;27.179572;41.411044;82.277560;18.407814;69.727944;5.642560;50.171650;33.410195;28.605755;27.675210;66.244545;83.946661;57.571379;35.641796;32.972205;43.996047;65.761479;61.943566;59.295937;42.026444;38.533961;35.730540;8.053925;51.625952;23.926764;88.401259;96.944064;12.780127;93.690418;29.824375;10.114522;23.981178;56.370874;2664.288893
51.568284;91.418490;14.729967;92.982450;79.928069;79.795304;72.555219;19.671890;97.939858;66.359098;97.340399;12.534179;77.758883;70.520166;29.651849;38.329128;42.616126;54.770837;17.458753;92.314065;24.288628;57.752865;69.979160;86.859568;88.516934;28.956974;16.513516;25.085836;41.482276;10.188913;59.216942;82.163381;56.723940;42.130578;48.214368;53.770902;42.886573;8.069729;23.711280;82.936952;80.213605;86.834789;21.285193;64.468539;12.908409;21.651228;12.387908;34.331963;49.847390;79.065865;99.402885;96.342870;43.767138;46.733334;68.356890;55.983701;2.498854;10.298224;81.807471;51.695713;35.387914;81.365946;41.178943;85.224823;32.587158;32.970707;58.129028;99.384697;55.449263;95.221986;77.986281;34.041559;91.764356;9.421745;82.527866;22.912438;34.598508;57.028911;97.690328;22.377324;4.439262;62.456400;67.517054;64.746857;76.685851;22.074936;94.781932;50.032640;71.188138;46.105148;45.004053;51.192767;65.244710;74.248038;98.160424;42.541701;30.009914;95.535783;72.804469;28.015773;2690.854935
8.454703;72.444886;35.975197;9.357666;55.866644;1.411201;10.773413;34.578926;68.038123;84.030686;98.338046;38.449491;10.462937;94.167175;73.041060;14.559707;85.058978;68.274717;59.557059;20.791834;95.559547;8.251228;67.376958;88.529162;13.039365;45.647628;95.211150;37.889844;71.185052;48.471379;73.412741;47.908377;88.183481;98.285367;67.058309;47.346729;62.756555;83.466042;13.745888;12.328917;69.907313;98.353435;38.760148;34.554503;48.194530;65.897112;1.938495;81.084229;25.820638;11.992880;5.630289;84.747604;64.566471;94.652397;4.701701;58.422088;51.894041;68.159659;16.677425;35.346046;17.899482;54.727285;40.217026;35.697855;50.258740;72.289783;95.424847;93.765854;36.128223;23.758903;24.510732;53.087192;11.141935;30.846557;78.868414;40.572286;23.563353;17.447967;97.235039;25.997763;0.248567;21.388511;26.022298;96.899595;61.194337;80.747894;49.749023;73.691404;10.991205;51.199101;32.379807;22.654762;79.140130;12.627634;48.503528;58.962544;80.000782;51.070179;21.870596;0.845365;2345.222280
14.977500;44.971483;75.712297;62.631911;43.775622;50.740110;38.421847;84.403277;64.133005;76.945360;20.567350;35.273522;91.201536;45.853422;15.603143;74.950514;22.103447;80.643906;61.566658;13.043905;2.307732;69.004996;62.955791;65.625719;3.002772;41.802662;48.397803;25.388448;94.081569;70.300414;61.467567;74.863411;91.574359;63.970322;83.389689;79.047464;16.294586;65.626514;68.454505;72.059037;40.874712;44.566651;66.825608;3.898914;97.661376;88.454460;48.616620;36.707023;29.929779;48.194362;90.676899;30.826042;57.418409;38.416005;45.420619;12.297190;0.479879;79.027914;10.418157;67.095102;4.505977;76.746324;22.687102;70.280921;43.870132;67.927552;50.420683;34.229079;81.375458;12.589541;70.140538;19.626835;76.410006;34.497595;89.340881;43.459778;24.952846;2.437306;33.803882;86.719962;46.203518;86.430460;16.475540;10.364546;88.366366;99.015142;51.175737;41.562692;12.296720;93.483033;6.895679;11.704915;7.770462;11.095301;12.427534;93.658350;49.632323;62.862501;24.764493;4.705777;2371.660401
